ZQ464072113491,FGPEPT,2019-01-01T00:05:20.000Z,-106.755307,-25.82152,G8140282065,37,29020,0,,,Satellite,
MI676666890052,UQCRKD,2019-01-01T00:05:26.000Z,-107.204373,-48.35024,T1764005884,31,7300,33,,,Satellite,
BP330462397384,UQCRKD,2019-01-01T00:05:26.000Z,-107.204373,-48.35024,T1764005884,31,7300,34,,,Satellite,
HY552140721058,UQCRKD,2019-01-01T00:05:26.000Z,-107.204373,-48.35024,T1764005884,31,7300,35,,,Satellite,
OI241622356980,UQCRKD,2019-01-01T00:05:26.000Z,-107.204373,-48.35024,T1764005884,31,7300,36,,,Satellite,
ZQ464072113491,FGPEPT,2019-01-01T00:05:26.000Z,-106.755893,-25.821333,G8140282065,37,28930,0,,,Satellite,
PZ459039215916,RWHZVZ,2019-01-01T00:05:28.000Z,8.779848,44.419363,C1984060215,0,3490,80,2019-12-31T04:00:00.000Z,moored,Coastal AIS,
JR962029141655,RWHZVZ,2019-01-01T00:05:28.000Z,8.779848,44.419363,C1984060215,0,3490,81,2019-12-31T04:00:00.000Z,moored,Coastal AIS,
PZ459039215916,RWHZVZ,2019-01-01T00:05:28.000Z,8.779848,44.419363,C1984060215,0,3490,80,2019-12-31T04:00:00.000Z,moored,Coastal AIS,
PZ459039215916,RWHZVZ,2019-01-01T00:05:28.000Z,8.779848,44.419363,C1984060215,0,3490,82,2019-12-31T04:00:00.000Z,moored,Coastal AIS,
IB758734992764,RWHZVZ,2019-01-01T00:05:28.000Z,8.779848,44.419363,C1984060215,0,3490,84,2019-12-31T04:00:00.000Z,moored,Coastal AIS,
HX593332540364,JCMFTA,2019-01-01T00:05:29.000Z,50.47504,13.6848,D4547130499,31,25100,65,,,Satellite,
ZQ464072113491,FGPEPT,2019-01-01T00:05:32.000Z,-106.7564,-25.821173,G8140282065,37,29010,0,,,Satellite,
MI676666890052,UQCRKD,2019-01-01T00:05:33.000Z,-107.20346699999999,-48.35008,T1764005884,31,7300,33,,,Satellite,
BP330462397384,UQCRKD,2019-01-01T00:05:33.000Z,-107.20346699999999,-48.35008,T1764005884,31,7300,34,,,Satellite,
GS565442512190,RFRFUU,2019-01-01T00:05:33.000Z,-104.292262,19.065920000000002,Y1002712039,0,19000,85,2019-12-31T05:00:00.000Z,moored,Coastal AIS,
HY552140721058,UQCRKD,2019-01-01T00:05:33.000Z,-107.20346699999999,-48.35008,T1764005884,31,7300,35,,,Satellite,
OI241622356980,UQCRKD,2019-01-01T00:05:33.000Z,-107.20346699999999,-48.35008,T1764005884,31,7300,36,,,Satellite,
MI676666890052,UQCRKD,2019-01-01T00:05:38.000Z,-107.2028,-48.349920000000004,T1764005884,31,7300,33,,,Satellite,
BP330462397384,UQCRKD,2019-01-01T00:05:38.000Z,-107.2028,-48.349920000000004,T1764005884,31,7300,34,,,Satellite,
HY552140721058,UQCRKD,2019-01-01T00:05:38.000Z,-107.2028,-48.349920000000004,T1764005884,31,7300,35,,,Satellite,
OI241622356980,UQCRKD,2019-01-01T00:05:38.000Z,-107.2028,-48.349920000000004,T1764005884,31,7300,36,,,Satellite,
RW929043377238,OIEQNT,2019-01-01T00:05:40.000Z,39.502967,19.924317000000002,N7306584861,0,-1,86,,,Coastal AIS,
KX301161835958,OIEQNT,2019-01-01T00:05:40.000Z,39.502967,19.924317000000002,N7306584861,0,-1,87,,,Coastal AIS,
HX593332540364,JCMFTA,2019-01-01T00:05:41.000Z,50.474133,13.684479999999999,D4547130499,31,25070,65,,,Satellite,
ZQ464072113491,FGPEPT,2019-01-01T00:05:44.000Z,-106.757653,-25.820747,G8140282065,37,29030,0,2019-01-18T08:00:00.000Z,under way using engine,Satellite,
PQ921864479689,RWHZVZ,2019-01-01T00:05:46.000Z,-74.89399999999999,-25.12312,W6047188045,29,16050,88,2019-01-02T02:00:00.000Z,under way using engine,Satellite,
GF912387439043,RWHZVZ,2019-01-01T00:05:46.000Z,-74.89399999999999,-25.12312,W6047188045,29,16050,89,2019-01-02T02:00:00.000Z,under way using engine,Satellite,
XR467412052881,RWHZVZ,2019-01-01T00:05:46.000Z,-74.89399999999999,-25.12312,W6047188045,29,16050,90,2019-01-02T02:00:00.000Z,under way using engine,Satellite,
MI676666890052,UQCRKD,2019-01-01T00:05:50.000Z,-107.20165300000001,-48.349707,T1764005884,31,7200,33,,,Satellite,
BP330462397384,UQCRKD,2019-01-01T00:05:50.000Z,-107.20165300000001,-48.349707,T1764005884,31,7200,34,,,Satellite,
HY552140721058,UQCRKD,2019-01-01T00:05:50.000Z,-107.20165300000001,-48.349707,T1764005884,31,7200,35,,,Satellite,
OI241622356980,UQCRKD,2019-01-01T00:05:50.000Z,-107.20165300000001,-48.349707,T1764005884,31,7200,36,,,Satellite,
ZQ464072113491,FGPEPT,2019-01-01T00:05:50.000Z,-106.75823999999999,-25.82056,G8140282065,37,28990,0,2019-01-18T08:00:00.000Z,under way using engine,Satellite,
PQ921864479689,RWHZVZ,2019-01-01T00:05:52.000Z,-74.893867,-25.123573,W6047188045,29,16390,88,,,Satellite,
GF912387439043,RWHZVZ,2019-01-01T00:05:52.000Z,-74.893867,-25.123573,W6047188045,29,16390,89,,,Satellite,
XR467412052881,RWHZVZ,2019-01-01T00:05:52.000Z,-74.893867,-25.123573,W6047188045,29,16390,90,,,Satellite,
ZY654173621841,OIEQNT,2019-01-01T00:05:59.000Z,-34.688373,-24.802373,S3273047508,29,28220,91,,,Satellite,
UF192768858506,OIEQNT,2019-01-01T00:05:59.000Z,-34.688373,-24.802373,S3273047508,29,28220,92,,,Satellite,
JQ443197071912,RWHZVZ,2019-01-01T00:05:59.000Z,-34.688373,-24.802373,S3273047508,29,28220,93,,,Satellite,
HX593332540364,JCMFTA,2019-01-01T00:05:59.000Z,50.472827,13.684026999999999,D4547130499,31,25070,65,,,Satellite,
HP927765959492,OYSCFP,2019-01-01T00:05:59.000Z,-34.688373,-24.802373,S3273047508,29,28220,94,,,Satellite,
RZ321715965702,OIEQNT,2019-01-01T00:06:03.000Z,131.940185,31.156937,J1826969247,32,6660,1,,,Coastal AIS,
ZY654173621841,OIEQNT,2019-01-01T00:06:07.000Z,-34.688933,-24.802267,S3273047508,29,28240,91,,,Satellite,
UF192768858506,OIEQNT,2019-01-01T00:06:07.000Z,-34.688933,-24.802267,S3273047508,29,28240,92,,,Satellite,
JS887755117653,JCMFTA,2019-01-01T00:06:07.000Z,63.76024,-0.374213,G7968562327,20,25580,95,2019-01-04T18:00:00.000Z,under way using engine,Satellite,
JQ443197071912,RWHZVZ,2019-01-01T00:06:07.000Z,-34.688933,-24.802267,S3273047508,29,28240,93,,,Satellite,
HP927765959492,OYSCFP,2019-01-01T00:06:07.000Z,-34.688933,-24.802267,S3273047508,29,28240,94,,,Satellite,
HM302385710947,OYSCFP,2019-01-01T00:06:08.000Z,1.420387,50.788977,F4676005751,27,2110,5,2019-01-01T00:00:00.000Z,under way using engine,Coastal AIS,
MI676666890052,UQCRKD,2019-01-01T00:06:08.000Z,-107.199653,-48.349307,T1764005884,31,7300,33,,,Satellite,
BP330462397384,UQCRKD,2019-01-01T00:06:08.000Z,-107.199653,-48.349307,T1764005884,31,7300,34,,,Satellite,
HY552140721058,UQCRKD,2019-01-01T00:06:08.000Z,-107.199653,-48.349307,T1764005884,31,7300,35,,,Satellite,
OI241622356980,UQCRKD,2019-01-01T00:06:08.000Z,-107.199653,-48.349307,T1764005884,31,7300,36,,,Satellite,
ZY654173621841,OIEQNT,2019-01-01T00:06:13.000Z,-34.689413,-24.802187,S3273047508,29,28300,91,,,Satellite,
UF192768858506,OIEQNT,2019-01-01T00:06:13.000Z,-34.689413,-24.802187,S3273047508,29,28300,92,,,Satellite,
JQ443197071912,RWHZVZ,2019-01-01T00:06:13.000Z,-34.689413,-24.802187,S3273047508,29,28300,93,,,Satellite,
HP927765959492,OYSCFP,2019-01-01T00:06:13.000Z,-34.689413,-24.802187,S3273047508,29,28300,94,,,Satellite,
MI676666890052,UQCRKD,2019-01-01T00:06:14.000Z,-107.19898700000002,-48.349173,T1764005884,31,7200,33,,,Satellite,
BP330462397384,UQCRKD,2019-01-01T00:06:14.000Z,-107.19898700000002,-48.349173,T1764005884,31,7200,34,,,Satellite,
HY552140721058,UQCRKD,2019-01-01T00:06:14.000Z,-107.19898700000002,-48.349173,T1764005884,31,7200,35,,,Satellite,
OI241622356980,UQCRKD,2019-01-01T00:06:14.000Z,-107.19898700000002,-48.349173,T1764005884,31,7200,36,,,Satellite,
DG923115593154,JCMFTA,2019-01-01T00:06:17.000Z,40.11208,18.219227,X4380152755,34,33150,78,2019-01-01T09:00:00.000Z,under way using engine,Satellite,
DG923115593154,JCMFTA,2019-01-01T00:06:17.000Z,40.11208,18.219227,X4380152755,34,33150,78,2019-01-01T09:00:00.000Z,under way using engine,Satellite,
DG923115593154,JCMFTA,2019-01-01T00:06:17.000Z,40.11208,18.219227,X4380152755,34,33150,78,2019-01-01T09:00:00.000Z,under way using engine,Satellite,
VQ480436088060,JCMFTA,2019-01-01T00:06:17.000Z,40.11208,18.219227,X4380152755,34,33150,79,2019-01-01T09:00:00.000Z,under way using engine,Satellite,
DC246820574688,RWHZVZ,2019-01-01T00:06:17.000Z,113.88803300000001,22.403933,H9663809278,11,17000,22,2019-01-05T07:00:00.000Z,moored,Coastal AIS,
MI676666890052,UQCRKD,2019-01-01T00:06:20.000Z,-107.198427,-48.349067,T1764005884,30,7300,33,,,Satellite,
BP330462397384,UQCRKD,2019-01-01T00:06:20.000Z,-107.198427,-48.349067,T1764005884,30,7300,34,,,Satellite,
HY552140721058,UQCRKD,2019-01-01T00:06:20.000Z,-107.198427,-48.349067,T1764005884,30,7300,35,,,Satellite,
OI241622356980,UQCRKD,2019-01-01T00:06:20.000Z,-107.198427,-48.349067,T1764005884,30,7300,36,,,Satellite,
ZY654173621841,OIEQNT,2019-01-01T00:06:25.000Z,-34.690346999999996,-24.802,S3273047508,29,28270,91,,,Satellite,
UF192768858506,OIEQNT,2019-01-01T00:06:25.000Z,-34.690346999999996,-24.802,S3273047508,29,28270,92,,,Satellite,
JQ443197071912,RWHZVZ,2019-01-01T00:06:25.000Z,-34.690346999999996,-24.802,S3273047508,29,28270,93,,,Satellite,
HP927765959492,OYSCFP,2019-01-01T00:06:25.000Z,-34.690346999999996,-24.802,S3273047508,29,28270,94,,,Satellite,
II321682470057,RWHZVZ,2019-01-01T00:06:25.000Z,38.922693,21.514933,T1268450013,0,15700,96,,,Satellite,
IW930790262378,RWHZVZ,2019-01-01T00:06:25.000Z,38.922693,21.514933,T1268450013,0,15700,97,,,Satellite,
IC975899293109,RWHZVZ,2019-01-01T00:06:25.000Z,38.922693,21.514933,T1268450013,0,15700,98,,,Satellite,
YR612593474578,OIEQNT,2019-01-01T00:06:27.000Z,122.212,29.884933,A1484856096,0,6400,99,2019-12-30T06:30:00.000Z,at anchor,Coastal AIS,
YL934136656837,OYSCFP,2019-01-01T00:06:29.000Z,-79.883333,9.357999999999999,U6893844452,0,32500,40,2019-12-30T08:00:00.000Z,moored,Coastal AIS,
PQ921864479689,RWHZVZ,2019-01-01T00:06:29.000Z,-74.892987,-25.126107,W6047188045,29,16250,88,,,Satellite,
GF912387439043,RWHZVZ,2019-01-01T00:06:29.000Z,-74.892987,-25.126107,W6047188045,29,16250,89,,,Satellite,
XR467412052881,RWHZVZ,2019-01-01T00:06:29.000Z,-74.892987,-25.126107,W6047188045,29,16250,90,,,Satellite,
ZY654173621841,OIEQNT,2019-01-01T00:06:31.000Z,-34.690827,-24.801893,S3273047508,29,28300,91,,,Satellite,
UF192768858506,OIEQNT,2019-01-01T00:06:31.000Z,-34.690827,-24.801893,S3273047508,29,28300,92,,,Satellite,
JQ443197071912,RWHZVZ,2019-01-01T00:06:31.000Z,-34.690827,-24.801893,S3273047508,29,28300,93,,,Satellite,
HP927765959492,OYSCFP,2019-01-01T00:06:31.000Z,-34.690827,-24.801893,S3273047508,29,28300,94,,,Satellite,
EC530178313678,RWHZVZ,2019-01-01T00:06:32.000Z,122.216967,30.555583000000002,A7207180118,25,9720,26,2019-01-02T14:00:00.000Z,under way using engine,Coastal AIS,
LT723474649921,RWHZVZ,2019-01-01T00:06:32.000Z,122.216967,30.555583000000002,A7207180118,25,9720,27,2019-01-02T14:00:00.000Z,under way using engine,Coastal AIS,
AL160285170587,RWHZVZ,2019-01-01T00:06:32.000Z,122.216967,30.555583000000002,A7207180118,25,9720,28,2019-01-02T14:00:00.000Z,under way using engine,Coastal AIS,
II321682470057,RWHZVZ,2019-01-01T00:06:35.000Z,38.922693,21.514907,T1268450013,0,15700,96,,,Satellite,
IW930790262378,RWHZVZ,2019-01-01T00:06:35.000Z,38.922693,21.514907,T1268450013,0,15700,97,,,Satellite,
IC975899293109,RWHZVZ,2019-01-01T00:06:35.000Z,38.922693,21.514907,T1268450013,0,15700,98,,,Satellite,
MI676666890052,UQCRKD,2019-01-01T00:06:39.000Z,-107.19618700000001,-48.348613,T1764005884,30,7300,33,,,Satellite,
BP330462397384,UQCRKD,2019-01-01T00:06:39.000Z,-107.19618700000001,-48.348613,T1764005884,30,7300,34,,,Satellite,
HY552140721058,UQCRKD,2019-01-01T00:06:39.000Z,-107.19618700000001,-48.348613,T1764005884,30,7300,35,,,Satellite,
OI241622356980,UQCRKD,2019-01-01T00:06:39.000Z,-107.19618700000001,-48.348613,T1764005884,30,7300,36,,,Satellite,
HX593332540364,JCMFTA,2019-01-01T00:06:42.000Z,50.4696,13.682932999999998,D4547130499,31,25060,65,,,Satellite,
ZY654173621841,OIEQNT,2019-01-01T00:06:43.000Z,-34.691759999999995,-24.801679999999998,S3273047508,29,28300,91,,,Satellite,
UF192768858506,OIEQNT,2019-01-01T00:06:43.000Z,-34.691759999999995,-24.801679999999998,S3273047508,29,28300,92,,,Satellite,
JQ443197071912,RWHZVZ,2019-01-01T00:06:43.000Z,-34.691759999999995,-24.801679999999998,S3273047508,29,28300,93,,,Satellite,
HP927765959492,OYSCFP,2019-01-01T00:06:43.000Z,-34.691759999999995,-24.801679999999998,S3273047508,29,28300,94,,,Satellite,
WC690808620732,OYSCFP,2019-01-01T00:06:43.000Z,44.91,12.216667,C7391539433,38,27900,104,2019-01-03T13:00:00.000Z,under way using engine,Satellite,
II321682470057,RWHZVZ,2019-01-01T00:06:45.000Z,38.92272,21.514879999999998,T1268450013,0,15700,101,,,Satellite,
IW930790262378,RWHZVZ,2019-01-01T00:06:45.000Z,38.92272,21.514879999999998,T1268450013,0,15700,102,,,Satellite,
IC975899293109,RWHZVZ,2019-01-01T00:06:45.000Z,38.92272,21.514879999999998,T1268450013,0,15700,103,,,Satellite,
HX593332540364,JCMFTA,2019-01-01T00:06:48.000Z,50.469120000000004,13.682747,D4547130499,31,25050,65,,,Satellite,
MG452234707917,JCMFTA,2019-01-01T00:06:49.000Z,103.75888,1.284835,N6306110049,0,34640,47,2019-12-31T13:30:00.000Z,moored,Coastal AIS,
MG452234707917,JCMFTA,2019-01-01T00:06:49.000Z,103.75888,1.284835,N6306110049,0,34640,108,2019-12-31T13:30:00.000Z,moored,Coastal AIS,
MG452234707917,JCMFTA,2019-01-01T00:06:49.000Z,103.75888,1.284835,N6306110049,0,34640,109,2019-12-31T13:30:00.000Z,moored,Coastal AIS,
WC690808620732,OYSCFP,2019-01-01T00:06:51.000Z,44.9092,12.216613,C7391539433,38,27940,104,,,Satellite,
HX593332540364,JCMFTA,2019-01-01T00:06:53.000Z,50.468747,13.68264,D4547130499,31,25060,65,,,Satellite,
WU738058558247,VMUSFS,2019-01-01T00:06:54.000Z,120.08846499999999,25.226426999999997,A3217937298,12,4770,29,2019-12-30T18:00:00.000Z,under way using engine,Coastal AIS,
MI676666890052,UQCRKD,2019-01-01T00:06:57.000Z,-107.19418700000001,-48.348213,T1764005884,31,7300,33,,,Satellite,
BP330462397384,UQCRKD,2019-01-01T00:06:57.000Z,-107.19418700000001,-48.348213,T1764005884,31,7300,34,,,Satellite,
HY552140721058,UQCRKD,2019-01-01T00:06:57.000Z,-107.19418700000001,-48.348213,T1764005884,31,7300,35,,,Satellite,
OI241622356980,UQCRKD,2019-01-01T00:06:57.000Z,-107.19418700000001,-48.348213,T1764005884,31,7300,36,,,Satellite,
HX593332540364,JCMFTA,2019-01-01T00:06:59.000Z,50.468293,13.682479999999998,D4547130499,31,25060,65,,,Satellite,
WC690808620732,OYSCFP,2019-01-01T00:07:03.000Z,44.908027000000004,12.2168,C7391539433,38,27940,104,,,Satellite,
RZ321715965702,OIEQNT,2019-01-01T00:07:03.000Z,131.945232,31.158855,J1826969247,32,6600,1,,,Coastal AIS,
HX593332540364,JCMFTA,2019-01-01T00:07:06.000Z,50.46776,13.682293,D4547130499,31,25050,65,,,Satellite,
UU612293497909,YAAWEN,2019-01-01T00:07:09.000Z,114.133315,22.327289999999998,Y8160400491,0,21780,59,2019-12-30T20:00:00.000Z,moored,Coastal AIS,
WH730278743000,YAAWEN,2019-01-01T00:07:09.000Z,114.133315,22.327289999999998,Y8160400491,0,21780,62,2019-12-30T20:00:00.000Z,moored,Coastal AIS,
WH730278743000,YAAWEN,2019-01-01T00:07:09.000Z,114.133315,22.327289999999998,Y8160400491,0,21780,112,2019-12-30T20:00:00.000Z,moored,Coastal AIS,
WH730278743000,YAAWEN,2019-01-01T00:07:09.000Z,114.133315,22.327289999999998,Y8160400491,0,21780,113,2019-12-30T20:00:00.000Z,moored,Coastal AIS,
OA901680980761,OYSCFP,2019-01-01T00:07:11.000Z,120.141747,25.19202,Z7715601678,29,4240,37,2019-01-01T07:00:00.000Z,under way using engine,Coastal AIS,
WB521590670760,OYSCFP,2019-01-01T00:07:11.000Z,120.141747,25.19202,Z7715601678,29,4240,38,2019-01-01T07:00:00.000Z,under way using engine,Coastal AIS,
UW725575071041,OYSCFP,2019-01-01T00:07:11.000Z,120.141747,25.19202,Z7715601678,29,4240,39,2019-01-01T07:00:00.000Z,under way using engine,Coastal AIS,
OA901680980761,OYSCFP,2019-01-01T00:07:11.000Z,120.141747,25.19202,Z7715601678,29,4240,37,2019-01-01T07:00:00.000Z,under way using engine,Coastal AIS,
OA901680980761,OYSCFP,2019-01-01T00:07:11.000Z,120.141747,25.19202,Z7715601678,29,4240,37,2019-01-01T07:00:00.000Z,under way using engine,Coastal AIS,
PQ921864479689,RWHZVZ,2019-01-01T00:07:22.000Z,-74.8916,-25.129867,W6047188045,29,16130,88,,,Satellite,
GF912387439043,RWHZVZ,2019-01-01T00:07:22.000Z,-74.8916,-25.129867,W6047188045,29,16130,89,,,Satellite,
XR467412052881,RWHZVZ,2019-01-01T00:07:22.000Z,-74.8916,-25.129867,W6047188045,29,16130,90,,,Satellite,
WC690808620732,OYSCFP,2019-01-01T00:07:26.000Z,44.905733000000005,12.217172999999999,C7391539433,38,27950,104,,,Satellite,
PQ921864479689,RWHZVZ,2019-01-01T00:07:28.000Z,-74.89144,-25.130292999999998,W6047188045,29,16130,88,,,Satellite,
GF912387439043,RWHZVZ,2019-01-01T00:07:28.000Z,-74.89144,-25.130292999999998,W6047188045,29,16130,89,,,Satellite,
XR467412052881,RWHZVZ,2019-01-01T00:07:28.000Z,-74.89144,-25.130292999999998,W6047188045,29,16130,90,,,Satellite,
HX593332540364,JCMFTA,2019-01-01T00:07:29.000Z,50.465947,13.681679999999998,D4547130499,31,25060,65,,,Satellite,
DO212529230262,OYSCFP,2019-01-01T00:07:34.000Z,103.762175,1.265073,Q5902305767,16,28810,30,2019-01-12T12:00:00.000Z,under way using engine,Coastal AIS,
BU989519028237,OYSCFP,2019-01-01T00:07:34.000Z,103.762175,1.265073,Q5902305767,16,28810,31,2019-01-12T12:00:00.000Z,under way using engine,Coastal AIS,
AU851161490058,OYSCFP,2019-01-01T00:07:34.000Z,103.762175,1.265073,Q5902305767,16,28810,32,2019-01-12T12:00:00.000Z,under way using engine,Coastal AIS,
WC690808620732,OYSCFP,2019-01-01T00:07:34.000Z,44.90528,12.217253,C7391539433,38,27930,104,,,Satellite,
PQ921864479689,RWHZVZ,2019-01-01T00:07:40.000Z,-74.89112,-25.131120000000003,W6047188045,29,16180,88,,,Satellite,
GF912387439043,RWHZVZ,2019-01-01T00:07:40.000Z,-74.89112,-25.131120000000003,W6047188045,29,16180,89,,,Satellite,
XR467412052881,RWHZVZ,2019-01-01T00:07:40.000Z,-74.89112,-25.131120000000003,W6047188045,29,16180,90,,,Satellite,
XU945137656465,UCQOQO,2019-01-01T00:07:42.000Z,35.646482,36.281508,Z7676665258,23,1370,115,2019-12-29T19:30:00.000Z,under way using engine,Coastal AIS,
XU945137656465,UCQOQO,2019-01-01T00:07:42.000Z,35.646482,36.281508,Z7676665258,23,1370,115,2019-12-29T19:30:00.000Z,under way using engine,Coastal AIS,
XU945137656465,UCQOQO,2019-01-01T00:07:42.000Z,35.646482,36.281508,Z7676665258,23,1370,115,2019-12-29T19:30:00.000Z,under way using engine,Coastal AIS,
HX593332540364,JCMFTA,2019-01-01T00:07:42.000Z,50.46504,13.68136,D4547130499,31,25050,65,,,Satellite,
ZY654173621841,OIEQNT,2019-01-01T00:07:43.000Z,-34.696533,-24.800613000000002,S3273047508,29,28400,91,,,Satellite,
UF192768858506,OIEQNT,2019-01-01T00:07:43.000Z,-34.696533,-24.800613000000002,S3273047508,29,28400,92,,,Satellite,
JQ443197071912,RWHZVZ,2019-01-01T00:07:43.000Z,-34.696533,-24.800613000000002,S3273047508,29,28400,93,,,Satellite,
HP927765959492,OYSCFP,2019-01-01T00:07:43.000Z,-34.696533,-24.800613000000002,S3273047508,29,28400,94,,,Satellite,
MI676666890052,UQCRKD,2019-01-01T00:07:44.000Z,-107.1888,-48.347120000000004,T1764005884,30,7200,33,,,Satellite,
BP330462397384,UQCRKD,2019-01-01T00:07:44.000Z,-107.1888,-48.347120000000004,T1764005884,30,7200,34,,,Satellite,
HY552140721058,UQCRKD,2019-01-01T00:07:44.000Z,-107.1888,-48.347120000000004,T1764005884,30,7200,35,,,Satellite,
OI241622356980,UQCRKD,2019-01-01T00:07:44.000Z,-107.1888,-48.347120000000004,T1764005884,30,7200,36,,,Satellite,
WC690808620732,OYSCFP,2019-01-01T00:07:44.000Z,44.904133,12.21744,C7391539433,37,27940,104,,,Satellite,
HX593332540364,JCMFTA,2019-01-01T00:07:47.000Z,50.464667,13.681227,D4547130499,31,25060,65,,,Satellite,
JD229315786876,FGPEPT,2019-01-01T00:07:49.000Z,-51.111433,-0.06835,Z8972740913,0,32400,6,2019-12-31T03:00:00.000Z,at anchor,Coastal AIS,
PS898668113330,FGPEPT,2019-01-01T00:07:49.000Z,-51.111433,-0.06835,Z8972740913,0,32400,7,2019-12-31T03:00:00.000Z,at anchor,Coastal AIS,
QL924466678429,FGPEPT,2019-01-01T00:07:49.000Z,-51.111433,-0.06835,Z8972740913,0,32400,8,2019-12-31T03:00:00.000Z,at anchor,Coastal AIS,
MY550886115039,FGPEPT,2019-01-01T00:07:49.000Z,-51.111433,-0.06835,Z8972740913,0,32400,9,2019-12-31T03:00:00.000Z,at anchor,Coastal AIS,
NB109540761906,FGPEPT,2019-01-01T00:07:49.000Z,-51.111433,-0.06835,Z8972740913,0,32400,10,2019-12-31T03:00:00.000Z,at anchor,Coastal AIS,
HR883261393869,FGPEPT,2019-01-01T00:07:49.000Z,-51.111433,-0.06835,Z8972740913,0,32400,11,2019-12-31T03:00:00.000Z,at anchor,Coastal AIS,
WC690808620732,OYSCFP,2019-01-01T00:07:51.000Z,44.90344,12.217547,C7391539433,38,27940,104,,,Satellite,
PQ921864479689,RWHZVZ,2019-01-01T00:07:52.000Z,-74.890827,-25.131973000000002,W6047188045,29,16240,88,,,Satellite,
XN821466065421,OIEQNT,2019-01-01T00:07:52.000Z,131.94941200000002,31.160452000000003,J1826969247,32,6650,51,2019-01-17T12:30:00.000Z,under way using engine,Coastal AIS,
DD397239756107,OIEQNT,2019-01-01T00:07:52.000Z,131.94941200000002,31.160452000000003,J1826969247,32,6650,52,2019-01-17T12:30:00.000Z,under way using engine,Coastal AIS,
QT572399767938,OIEQNT,2019-01-01T00:07:52.000Z,131.94941200000002,31.160452000000003,J1826969247,32,6650,53,2019-01-17T12:30:00.000Z,under way using engine,Coastal AIS,
ZK734334849457,OIEQNT,2019-01-01T00:07:52.000Z,131.94941200000002,31.160452000000003,J1826969247,32,6650,54,2019-01-17T12:30:00.000Z,under way using engine,Coastal AIS,
DF103658054551,OIEQNT,2019-01-01T00:07:52.000Z,131.94941200000002,31.160452000000003,J1826969247,32,6650,55,2019-01-17T12:30:00.000Z,under way using engine,Coastal AIS,
ME920748395675,OIEQNT,2019-01-01T00:07:52.000Z,131.94941200000002,31.160452000000003,J1826969247,32,6650,56,2019-01-17T12:30:00.000Z,under way using engine,Coastal AIS,
ZV671621405773,OIEQNT,2019-01-01T00:07:52.000Z,131.94941200000002,31.160452000000003,J1826969247,32,6650,57,2019-01-17T12:30:00.000Z,under way using engine,Coastal AIS,
QI596967367864,OIEQNT,2019-01-01T00:07:52.000Z,131.94941200000002,31.160452000000003,J1826969247,32,6650,58,2019-01-17T12:30:00.000Z,under way using engine,Coastal AIS,
GF912387439043,RWHZVZ,2019-01-01T00:07:52.000Z,-74.890827,-25.131973000000002,W6047188045,29,16240,89,,,Satellite,
XR467412052881,RWHZVZ,2019-01-01T00:07:52.000Z,-74.890827,-25.131973000000002,W6047188045,29,16240,90,,,Satellite,
HJ675215306788,OYSCFP,2019-01-01T00:07:54.000Z,55.913332999999994,12.953333,T5329447198,33,27800,122,2019-01-05T12:00:00.000Z,under way using engine,Satellite,
VA688461337247,OYSCFP,2019-01-01T00:07:54.000Z,55.913332999999994,12.953333,T5329447198,33,27800,123,2019-01-05T12:00:00.000Z,under way using engine,Satellite,
QK637130237783,OYSCFP,2019-01-01T00:07:54.000Z,55.913332999999994,12.953333,T5329447198,33,27800,124,2019-01-05T12:00:00.000Z,under way using engine,Satellite,
MY596066378416,OYSCFP,2019-01-01T00:07:54.000Z,55.913332999999994,12.953333,T5329447198,33,27800,125,2019-01-05T12:00:00.000Z,under way using engine,Satellite,
WC690808620732,OYSCFP,2019-01-01T00:07:56.000Z,44.902879999999996,12.217653,C7391539433,38,27950,104,,,Satellite,
KQ615773456001,FGPEPT,2019-01-01T00:07:58.000Z,120.325473,22.547137,R6552613899,0,14140,14,2019-12-31T06:30:00.000Z,moored,Coastal AIS,
OX545437200450,FGPEPT,2019-01-01T00:07:58.000Z,120.325473,22.547137,R6552613899,0,14140,15,2019-12-31T06:30:00.000Z,moored,Coastal AIS,
PQ921864479689,RWHZVZ,2019-01-01T00:07:59.000Z,-74.89066700000001,-25.1324,W6047188045,29,16120,88,,,Satellite,
HX593332540364,JCMFTA,2019-01-01T00:07:59.000Z,50.46376,13.680907000000001,D4547130499,31,25060,65,,,Satellite,
GF912387439043,RWHZVZ,2019-01-01T00:07:59.000Z,-74.89066700000001,-25.1324,W6047188045,29,16120,89,,,Satellite,
XR467412052881,RWHZVZ,2019-01-01T00:07:59.000Z,-74.89066700000001,-25.1324,W6047188045,29,16120,90,,,Satellite,
WC690808620732,OYSCFP,2019-01-01T00:08:02.000Z,44.902293,12.217733,C7391539433,37,27950,104,,,Satellite,
PQ921864479689,RWHZVZ,2019-01-01T00:08:04.000Z,-74.89053299999999,-25.1328,W6047188045,29,16350,88,,,Satellite,
GF912387439043,RWHZVZ,2019-01-01T00:08:04.000Z,-74.89053299999999,-25.1328,W6047188045,29,16350,89,,,Satellite,
XR467412052881,RWHZVZ,2019-01-01T00:08:04.000Z,-74.89053299999999,-25.1328,W6047188045,29,16350,90,,,Satellite,
HX593332540364,JCMFTA,2019-01-01T00:08:05.000Z,50.463227,13.68072,D4547130499,31,25060,65,,,Satellite,
